story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
54,4.0,3.0,3.0,4.0,4.0,5.0
55,4.0,3.0,4.0,4.0,3.0,5.0
56,4.0,3.0,3.0,4.0,3.0,4.0
57,4.0,3.0,4.0,4.0,4.0,4.0
58,4.0,3.0,4.0,4.0,3.0,4.0
59,4.0,3.0,3.0,3.0,3.0,2.0
60,4.0,3.0,3.0,4.0,3.0,4.0
61,4.0,4.0,4.0,4.0,3.0,4.0
62,5.0,4.0,4.0,5.0,3.0,5.0
63,4.0,4.0,3.0,4.0,3.0,5.0
64,4.5,4.5,4.5,4.5,3.5,4.5
65,4.0,4.0,4.0,5.0,3.0,5.0
66,4.5,4.5,4.0,4.5,4.0,4.5
67,4.0,5.0,4.0,4.0,3.0,5.0
68,4.0,4.0,4.0,4.0,3.0,4.0
69,4.0,4.0,4.0,4.0,3.0,4.0
70,4.0,3.0,3.0,4.0,3.0,2.0
71,3.5,3.0,3.5,3.0,2.5,2.0
72,3.5,3.0,4.0,4.0,3.0,4.0
73,3.0,2.0,3.0,3.0,2.0,2.0
74,4.0,2.0,3.0,4.0,3.0,4.0
75,2.5,3.0,3.5,4.0,2.5,2.0
76,3.5,3.0,3.5,4.0,4.0,4.0
77,4.0,2.0,3.0,1.0,2.0,1.0
78,2.5,2.0,2.5,3.0,3.5,2.0
79,4.0,2.0,3.0,4.0,2.0,4.0
80,4.0,2.0,3.0,3.0,2.0,2.0
81,4.0,3.0,3.0,3.0,2.0,4.0
82,4.0,2.0,3.0,1.0,2.0,1.0
83,3.5,3.0,3.0,3.5,2.5,2.0
84,4.0,3.0,3.0,3.0,2.0,4.0
85,4.0,3.0,4.0,4.0,3.0,4.0
86,4.0,3.0,3.0,3.0,3.0,4.0
87,4.0,3.0,3.0,4.0,3.0,4.0
88,4.0,3.0,4.0,4.0,3.0,4.0
89,4.0,2.0,3.0,1.0,2.0,1.0
90,4.5,4.5,4.5,4.5,4.5,5.0
91,4.0,3.0,4.0,3.0,3.0,4.0
92,4.0,3.5,4.0,3.5,3.0,4.0
93,4.0,3.0,4.0,3.5,3.0,4.0
94,4.0,3.0,3.0,4.0,2.0,4.0
95,5.0,5.0,5.0,4.0,3.0,5.0
96,4.0,3.0,3.0,3.0,2.0,4.0
97,4.0,3.0,3.0,4.0,2.0,5.0
98,4.0,4.0,4.0,3.0,3.0,4.0
99,4.0,3.0,4.0,4.0,3.0,4.0
100,3.0,3.0,3.0,4.0,2.0,3.0
101,4.0,3.0,3.0,4.0,3.0,4.0
102,3.5,4.0,4.0,3.5,3.0,4.0
103,3.5,3.0,3.5,3.5,3.0,3.5
104,4.0,3.0,4.0,3.0,2.0,4.0
105,3.0,2.0,2.0,3.0,2.0,2.0
106,3.5,3.0,3.0,3.5,3.0,3.0
107,4.0,4.0,4.0,3.0,4.0,4.0
108,4.5,4.5,4.0,4.5,4.0,4.0
109,4.0,2.0,3.0,4.0,3.0,2.0
110,4.0,4.0,4.0,3.5,4.0,3.0
111,4.0,3.0,3.0,3.0,2.0,2.0
112,4.0,3.0,3.0,4.0,3.0,3.0
113,4.0,3.0,4.0,4.0,4.0,4.0
114,4.0,2.0,3.0,3.0,2.0,4.0
115,3.5,3.0,3.5,3.0,3.0,3.5
116,4.0,3.0,3.0,3.0,2.0,2.0
117,4.0,3.0,3.0,4.0,3.0,4.0
118,4.0,3.0,4.0,4.0,3.0,3.0
119,4.0,3.0,3.0,3.0,3.0,4.0
120,4.5,4.5,4.0,4.5,4.0,5.0
121,4.0,3.0,3.0,4.0,3.0,4.0
122,4.5,4.0,3.5,4.0,3.5,4.0
123,4.2,4.5,4.0,4.3,3.8,4.7
124,3.5,4.0,3.0,4.5,3.5,3.0
125,4.5,4.0,4.0,4.0,3.0,5.0
126,4.0,3.0,3.0,4.0,2.0,5.0
127,4.0,3.0,3.0,4.0,2.0,4.0
128,4.5,4.2,4.0,4.3,3.8,4.5
129,4.0,3.0,3.0,4.0,2.0,5.0
130,4.0,3.0,3.0,3.0,2.0,3.0
131,4.5,4.0,4.0,4.0,3.0,5.0
132,3.5,3.0,3.0,3.0,2.5,3.0
133,4.0,3.0,4.0,4.0,4.0,5.0
134,4.0,3.0,3.0,4.0,3.0,5.0
135,4.0,3.0,3.0,4.0,2.0,4.0
136,3.5,3.0,3.0,3.5,2.5,4.0
137,4.0,3.0,3.0,3.0,2.0,4.0
138,4.0,3.0,3.0,3.0,2.0,4.0
139,3.5,3.0,3.5,3.0,2.5,4.0
140,4.0,3.0,3.0,4.0,3.0,3.0
141,4.0,3.0,4.0,4.0,4.0,5.0
142,4.0,3.0,3.0,4.0,3.0,5.0
143,4.0,3.0,3.0,4.0,3.0,4.0
144,4.5,4.5,4.5,4.5,4.5,4.5
145,4.0,3.0,3.0,4.0,3.0,5.0
146,4.5,4.8,4.7,4.9,4.6,4.8
147,4.0,3.0,4.0,4.0,3.0,5.0
148,4.5,4.0,4.0,4.0,3.5,4.5
149,4.0,3.0,3.0,4.0,3.0,4.0
150,4.0,3.0,3.0,4.0,3.0,2.0
151,4.5,4.0,4.5,4.5,4.5,4.5
152,4.0,3.0,3.0,3.0,3.0,4.0
153,4.0,5.0,5.0,4.0,3.0,4.0
154,4.0,3.0,4.0,4.0,3.0,4.0
155,4.0,3.0,3.0,3.0,3.0,4.0
156,4.0,3.0,4.0,3.0,3.0,3.0
157,4.5,4.5,4.5,4.5,4.0,4.5
158,4.5,4.5,4.5,4.5,4.0,3.0
159,4.0,3.0,4.0,3.0,3.0,4.0
160,4.0,2.0,3.0,1.0,2.0,1.0
161,4.0,3.0,4.0,4.0,4.0,4.0
162,3.5,3.5,3.5,4.0,3.5,3.5
163,4.0,2.0,3.0,4.0,2.0,4.0
164,4.0,3.0,3.0,4.0,4.0,4.0
165,4.0,2.0,3.0,1.0,2.0,1.0
166,4.0,3.0,3.0,4.0,4.0,5.0
167,4.0,3.0,3.0,4.0,3.0,4.0
168,3.0,3.0,2.0,4.0,3.0,3.0
169,4.0,3.0,3.0,4.0,3.0,4.0
170,4.5,4.0,4.5,4.0,4.5,4.5
171,4.0,3.0,3.0,3.0,3.0,4.0
172,4.0,3.0,3.0,4.0,5.0,2.0
173,4.5,4.5,4.5,4.5,5.0,4.5
174,4.5,4.5,4.5,4.5,5.0,4.0
175,4.0,3.0,3.0,3.0,5.0,2.0
176,4.0,5.0,4.0,4.0,5.0,3.0
177,4.5,4.0,4.5,4.0,4.5,4.5
178,4.0,3.0,3.0,4.0,5.0,2.0
179,4.5,4.5,4.5,4.5,4.5,5.0
180,3.0,2.0,3.0,3.0,2.0,2.0
181,4.0,3.0,3.0,4.0,3.0,4.0
182,4.0,3.0,4.0,4.0,3.0,3.0
183,4.0,3.5,4.0,4.0,3.5,4.0
184,4.0,3.0,4.0,4.0,3.0,4.0
185,4.0,3.0,3.0,4.0,4.0,4.0
186,4.0,3.0,3.0,4.0,2.0,3.0
187,4.0,3.0,3.0,4.0,4.0,4.0
188,4.0,2.0,3.0,1.0,2.0,1.0
189,4.0,3.0,3.0,4.0,3.0,3.0
190,4.0,3.0,3.0,4.0,3.0,4.0
191,4.0,3.0,4.0,3.0,2.0,4.0
192,4.0,3.0,3.0,4.0,3.0,5.0
193,4.0,3.0,3.0,4.0,3.0,4.0
194,4.0,2.0,3.0,1.0,2.0,1.0
195,4.0,3.0,4.0,3.0,4.0,4.0
196,4.0,5.0,4.0,4.0,3.0,4.0
197,4.5,4.0,4.0,4.0,4.5,5.0
198,4.0,3.0,3.0,3.0,3.0,4.0
199,4.0,4.0,4.0,4.0,4.0,4.0
