story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
112,4.0,3.0,4.0,4.0,3.0,5.0
113,4.0,3.0,3.5,4.0,4.0,3.0
114,4.0,2.0,3.0,1.0,2.0,1.0
115,4.0,3.0,4.0,4.0,4.0,5.0
116,4.0,3.0,3.0,4.0,3.0,4.0
117,4.0,3.0,3.0,4.0,2.0,4.0
118,4.0,3.0,4.0,4.0,3.0,5.0
119,5.0,5.0,5.0,5.0,5.0,5.0
120,4.0,3.0,3.0,4.0,2.0,4.0
121,4.0,3.0,4.0,4.0,3.0,4.0
122,4.0,3.0,4.0,4.0,4.0,4.0
123,4.0,3.0,3.0,4.0,3.0,4.0
124,3.5,3.5,3.0,3.5,3.0,3.5
125,2.0,3.0,2.0,4.0,3.0,2.0
126,4.0,3.0,3.0,4.0,2.0,4.0
127,2.0,3.0,2.0,4.0,2.0,1.0
128,2.0,3.0,2.0,2.0,1.0,1.0
129,2.5,3.0,2.5,3.0,2.0,2.5
130,4.0,3.0,4.0,4.0,3.0,4.0
131,4.0,2.0,3.0,3.0,2.0,4.0
132,4.0,4.0,3.0,4.0,3.0,4.0
133,4.0,3.0,3.0,4.0,2.0,5.0
134,4.0,3.0,3.0,4.0,2.0,4.0
135,4.0,3.0,3.0,4.0,4.0,4.0
136,4.5,4.0,4.5,4.0,3.5,5.0
137,3.5,4.0,3.5,4.0,3.0,4.0
138,4.0,3.0,3.0,4.0,3.0,4.0
139,5.0,3.0,4.0,4.0,2.0,5.0
140,4.5,4.0,4.5,4.0,4.0,4.5
141,4.0,3.0,3.0,4.0,4.0,5.0
142,4.2,3.8,3.5,4.0,3.7,4.3
143,4.5,4.5,4.5,4.5,4.5,4.5
144,4.0,3.0,3.0,4.0,3.0,4.0
145,4.0,4.0,4.0,5.0,4.0,4.0
146,4.0,4.0,4.0,5.0,5.0,5.0
147,4.0,3.0,3.0,4.0,4.0,5.0
148,4.5,4.5,4.5,4.5,4.5,4.5
149,4.0,3.0,4.0,4.0,3.0,4.0
150,4.0,3.0,4.0,4.0,4.0,4.0
151,4.0,3.0,3.0,4.0,3.0,4.0
152,4.0,3.0,3.0,4.0,3.0,5.0
153,4.0,3.0,4.0,4.0,3.0,4.0
154,4.0,3.0,4.0,4.0,3.0,5.0
155,4.0,3.0,4.0,4.0,4.0,4.0
156,4.0,3.0,4.0,3.0,4.0,4.0
157,4.0,3.0,4.0,3.0,4.0,5.0
158,4.0,3.0,4.0,3.5,3.0,4.0
159,4.5,4.5,4.5,4.0,4.5,4.5
160,4.0,3.0,4.0,3.0,3.0,5.0
161,4.5,3.5,4.0,4.0,3.0,4.5
162,4.0,3.0,4.0,4.0,4.0,5.0
163,4.0,2.0,3.0,3.0,2.0,2.0
164,4.0,3.0,3.0,4.0,4.0,4.0
165,4.0,4.0,3.0,4.0,3.0,4.0
166,4.0,3.0,3.0,4.0,3.0,4.0
167,4.0,3.0,3.0,3.0,3.0,4.0
168,4.0,3.0,3.0,4.0,4.0,5.0
169,4.0,3.0,4.0,4.0,3.0,5.0
170,4.5,4.0,4.0,4.0,5.0,5.0
171,4.0,4.0,5.0,4.0,5.0,5.0
172,4.5,4.5,4.5,4.5,5.0,5.0
173,4.0,3.0,3.0,4.0,5.0,4.0
174,4.0,4.0,4.0,3.0,5.0,3.0
175,4.5,4.5,4.5,4.0,5.0,4.5
176,4.0,4.0,4.0,5.0,5.0,5.0
177,4.0,3.0,3.0,4.0,4.0,4.0
178,4.0,5.0,4.0,4.0,5.0,3.0
179,4.0,3.0,3.0,3.0,5.0,4.0
180,3.0,3.0,2.5,3.0,2.5,2.5
181,4.5,4.0,4.0,4.5,4.0,5.0
182,4.5,4.0,4.0,4.5,4.5,4.5
183,4.0,3.0,3.0,4.0,3.0,4.0
184,4.0,4.0,4.0,5.0,4.0,4.0
185,3.5,3.0,3.0,3.5,3.0,2.5
186,2.0,3.0,2.0,3.0,2.0,2.0
187,4.0,4.0,4.0,5.0,4.0,4.0
188,4.2,3.8,3.5,4.0,3.7,4.1
189,3.5,4.0,4.0,4.5,3.5,4.0
190,4.0,4.0,3.5,4.0,4.0,4.5
191,4.0,3.5,4.0,4.0,3.5,5.0
192,4.0,3.0,4.0,4.0,3.0,5.0
193,4.0,3.0,3.0,4.0,3.0,4.0
194,4.0,3.0,3.0,4.0,4.0,4.0
195,4.0,3.0,3.0,4.0,3.0,5.0
196,4.0,3.0,3.0,4.0,3.0,3.0
197,4.0,3.0,3.0,4.0,4.0,4.0
198,4.0,3.0,3.0,4.0,3.0,4.0
199,4.0,3.0,3.0,4.0,4.0,3.0
