story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
184,4.0,3.0,3.0,4.0,2.0,5.0
185,3.0,3.0,3.0,4.0,3.0,3.0
186,3.0,3.0,3.0,4.0,3.0,3.0
187,4.0,3.0,3.0,4.0,3.0,4.0
188,4.2,3.8,4.0,3.5,4.0,4.5
189,4.0,3.0,3.0,4.0,3.0,4.0
190,4.0,3.0,3.0,4.0,2.0,3.0
191,4.0,3.0,3.0,4.0,3.0,4.0
192,4.0,3.0,3.0,4.0,3.0,4.0
193,4.5,4.0,4.5,4.5,3.5,4.5
194,4.0,4.0,4.0,4.0,4.0,4.0
195,4.5,4.0,4.5,4.5,4.0,5.0
196,4.0,4.0,4.0,4.0,4.0,4.0
197,4.2,3.8,4.0,4.3,4.1,4.5
198,4.0,3.5,4.0,4.0,3.5,4.5
199,4.2,4.0,4.5,4.3,3.8,4.7
