story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
78,4.0,3.0,3.0,4.0,4.0,4.0
79,3.5,3.0,3.5,4.0,3.0,2.0
80,4.0,3.0,3.0,4.0,3.0,4.0
81,4.0,3.0,3.0,4.0,3.0,4.0
82,4.0,3.0,3.0,3.0,2.0,4.0
83,4.2,3.8,3.5,4.0,4.3,3.7
84,4.0,3.0,3.0,4.0,2.0,4.0
85,4.5,4.0,4.0,4.0,4.0,5.0
86,4.0,3.0,4.0,3.0,2.0,4.0
87,4.0,3.0,4.0,4.0,3.0,4.0
88,4.2,3.8,3.5,4.0,3.7,4.3
89,3.0,3.0,3.0,4.0,4.0,3.0
90,4.0,3.0,3.0,4.0,2.0,5.0
91,5.0,5.0,5.0,5.0,3.0,5.0
92,4.0,3.0,3.0,3.0,2.0,4.0
93,4.0,3.0,3.0,4.0,2.0,4.0
94,4.0,3.0,3.0,4.0,2.0,5.0
95,5.0,5.0,4.0,5.0,3.0,5.0
96,4.0,4.0,4.0,4.0,3.0,4.0
97,4.0,3.0,4.0,3.0,2.0,4.0
98,4.0,3.0,3.0,3.0,2.0,4.0
99,4.5,4.0,4.5,4.0,3.0,4.5
100,4.0,3.0,3.0,4.0,4.0,4.0
101,3.5,3.5,3.0,3.5,2.5,3.0
102,4.0,3.0,3.0,3.0,3.0,4.0
103,3.5,3.0,3.0,3.5,2.5,3.0
104,4.0,3.0,3.0,4.0,2.0,4.0
105,3.5,3.0,3.0,3.5,3.0,2.5
106,3.0,3.0,3.0,3.0,2.0,2.0
107,3.5,3.0,3.5,3.5,3.0,4.0
108,4.0,3.0,3.0,4.0,4.0,4.0
109,3.5,3.0,3.5,3.5,2.5,3.0
110,4.0,3.0,3.0,4.0,3.0,4.0
111,4.5,4.5,4.5,4.0,4.0,5.0
112,4.0,4.0,3.0,3.0,3.0,4.0
113,4.0,4.0,3.0,4.0,3.0,3.0
114,4.0,4.0,4.0,3.5,3.0,3.5
115,4.0,3.0,4.0,4.0,3.0,5.0
116,4.0,3.0,4.0,4.0,3.0,5.0
117,4.0,3.0,3.0,3.0,2.0,3.0
118,4.0,3.0,3.0,4.0,3.0,4.0
119,4.0,3.0,4.0,3.0,3.0,4.0
120,3.5,3.0,3.0,3.5,2.5,3.0
121,3.0,4.0,3.0,4.0,2.0,4.0
122,4.0,2.0,3.0,2.0,2.0,2.0
123,3.5,3.0,3.0,4.0,2.5,3.0
124,2.0,3.0,2.0,3.0,1.0,2.0
125,3.5,4.0,3.0,4.5,3.0,3.5
126,4.0,4.0,3.0,4.0,3.0,4.0
127,4.0,3.0,3.0,4.0,3.0,4.0
128,3.5,4.0,3.5,4.0,3.0,3.5
129,4.0,3.0,3.0,4.0,2.0,4.0
130,4.5,4.0,4.5,4.0,4.0,5.0
131,4.5,4.0,4.0,4.0,3.0,5.0
132,3.5,3.0,3.5,3.0,2.5,3.5
133,4.0,4.0,4.0,4.0,3.0,5.0
134,4.0,3.0,2.0,3.0,2.0,3.0
135,4.0,3.0,3.0,4.0,2.0,3.0
136,4.0,3.0,3.0,4.0,3.0,4.0
137,4.0,3.0,3.0,4.0,3.0,4.0
138,4.0,3.0,3.0,4.0,3.0,5.0
139,4.5,4.0,4.0,4.0,3.0,5.0
140,4.0,3.0,3.0,4.0,3.0,4.0
141,4.5,4.0,4.0,4.0,4.0,4.5
142,4.0,3.0,3.0,4.0,3.0,2.0
143,4.0,3.0,3.0,4.0,3.0,4.0
144,4.0,3.0,4.0,4.0,3.0,5.0
145,4.0,3.0,3.0,4.0,2.0,4.0
146,4.0,3.0,3.0,4.0,3.0,5.0
147,4.0,3.0,4.0,4.0,4.0,5.0
148,4.0,3.0,3.0,4.0,3.0,4.0
149,4.0,3.0,3.0,3.0,4.0,4.0
150,4.0,3.0,4.0,3.0,3.0,2.0
151,4.0,3.0,4.0,4.0,4.0,2.0
152,4.0,3.0,4.0,3.0,2.0,4.0
153,4.5,4.5,4.5,4.0,4.5,4.5
154,4.0,3.0,3.0,3.0,3.0,4.0
155,4.0,3.0,3.0,4.0,3.0,4.0
156,4.0,3.0,3.0,4.0,3.0,4.0
157,4.5,4.0,4.0,3.5,3.5,3.5
158,4.0,3.0,3.0,3.0,3.0,2.0
159,4.0,3.0,4.0,4.0,3.0,5.0
160,4.0,3.0,3.0,4.0,4.0,5.0
161,4.0,2.0,3.0,1.0,2.0,1.0
162,4.0,3.0,3.0,4.0,3.0,4.0
163,4.0,3.0,3.0,4.0,3.0,4.0
164,4.0,3.0,3.0,4.0,3.0,3.0
165,4.0,3.0,3.0,3.5,3.5,4.0
166,4.0,3.0,3.0,4.0,3.0,4.0
167,4.0,3.0,3.0,4.0,4.0,5.0
168,4.0,3.0,3.0,4.0,3.0,4.0
169,4.0,3.0,3.0,4.0,3.0,4.0
170,4.0,5.0,4.0,4.0,5.0,4.0
171,4.0,3.0,3.0,4.0,4.0,5.0
172,4.0,3.0,3.0,4.0,5.0,2.0
173,4.0,4.5,4.0,4.0,4.5,3.5
174,4.5,4.5,4.5,4.5,5.0,5.0
175,4.0,3.0,3.0,3.0,4.0,4.0
176,4.0,3.0,3.0,4.0,4.0,5.0
177,4.5,5.0,4.5,4.0,5.0,5.0
178,4.5,4.5,4.5,4.5,4.5,5.0
179,4.0,4.0,4.0,4.0,5.0,3.0
180,4.0,3.0,3.0,3.0,2.0,4.0
181,4.0,3.0,3.0,4.0,3.0,4.0
182,4.0,3.0,3.0,4.0,3.0,4.0
183,4.0,3.0,3.0,3.0,3.0,4.0
184,4.0,3.0,3.0,4.0,3.0,4.0
185,4.5,4.5,4.5,4.5,4.5,4.5
186,4.0,3.0,3.0,4.0,2.0,3.0
187,4.0,3.0,3.0,3.0,3.0,4.0
188,4.0,3.0,3.0,4.0,3.0,4.0
189,3.0,3.0,3.0,4.0,3.0,3.0
190,4.0,3.0,3.0,4.0,3.0,4.0
191,4.0,3.0,3.0,4.0,3.0,4.0
192,4.0,4.0,4.0,4.0,3.5,4.0
193,4.0,3.0,3.0,4.0,3.0,4.0
194,4.0,3.0,3.0,4.0,3.0,3.0
195,4.0,3.0,3.0,4.0,3.0,4.0
196,4.0,3.0,3.0,4.0,3.0,5.0
197,4.0,4.0,4.0,4.0,4.0,5.0
198,4.0,3.0,3.0,4.0,3.0,5.0
199,4.0,4.0,4.0,3.5,4.0,4.0
