story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
124,3.0,3.0,3.0,3.0,2.0,2.0
125,3.0,3.0,3.0,4.0,3.0,2.0
126,3.0,3.0,2.0,3.0,2.0,4.0
127,2.0,3.0,2.0,4.0,2.0,2.0
128,4.5,4.0,4.0,4.5,3.5,4.5
129,4.0,3.5,4.0,3.0,2.5,4.5
130,4.0,3.0,4.0,4.0,4.0,4.0
131,2.0,2.0,2.0,3.0,2.0,2.0
132,4.0,4.0,4.0,4.0,3.0,4.0
133,4.0,3.0,4.0,4.0,3.0,4.0
134,5.0,3.0,4.0,3.0,2.0,5.0
135,3.5,3.0,3.0,3.0,2.5,3.0
136,4.5,4.0,4.5,4.5,3.0,5.0
137,4.0,3.0,3.0,3.0,2.0,4.0
138,4.0,3.0,3.0,4.0,2.0,4.0
139,4.0,4.0,4.0,4.0,3.0,5.0
140,4.0,3.0,3.0,3.0,3.0,5.0
141,4.0,3.0,3.0,4.0,3.0,4.0
142,4.0,4.0,4.0,4.0,3.0,4.0
143,4.0,3.0,3.0,3.0,3.0,4.0
144,4.0,3.0,3.0,4.0,3.0,4.0
145,4.0,4.0,4.0,4.0,4.0,4.0
146,4.2,4.5,4.0,4.3,4.1,4.4
147,4.0,3.0,4.0,4.0,4.0,5.0
148,4.0,3.0,3.0,4.0,3.0,4.0
149,4.5,4.0,4.5,4.0,3.5,4.5
150,4.0,2.0,3.0,2.0,2.0,1.0
151,4.0,4.0,4.0,3.0,3.0,2.0
152,3.5,3.0,3.0,3.5,2.5,4.0
153,4.0,3.0,3.0,3.0,3.0,4.0
154,4.0,3.0,3.0,4.0,4.0,5.0
155,4.0,3.0,3.0,4.0,3.0,4.0
156,4.0,3.0,3.0,4.0,2.0,4.0
157,3.5,3.5,3.5,3.5,3.5,3.5
158,4.0,3.0,3.0,4.0,3.0,4.0
159,4.0,3.0,3.0,4.0,3.0,5.0
160,4.0,3.0,3.0,4.0,3.0,4.0
161,4.5,4.0,4.0,4.5,4.0,4.5
162,4.0,3.0,3.0,4.0,5.0,3.0
163,4.0,3.0,4.0,4.0,4.0,5.0
164,4.0,3.0,3.0,4.0,3.0,4.0
165,4.0,3.0,3.0,4.0,3.0,4.0
166,4.0,3.0,3.0,4.0,3.0,5.0
167,4.0,2.0,3.0,2.0,2.0,2.0
168,4.0,3.0,3.0,4.0,3.0,4.0
169,4.0,3.0,3.0,4.0,3.0,4.0
170,4.5,4.0,4.0,4.0,5.0,4.0
171,4.5,4.0,4.0,4.0,5.0,4.0
172,4.0,3.0,4.0,4.0,5.0,5.0
173,4.0,3.0,3.0,4.0,5.0,2.0
174,3.5,3.5,3.5,3.5,5.0,2.5
175,4.0,4.0,4.0,4.0,5.0,4.0
176,4.0,3.0,3.0,3.0,4.0,5.0
177,4.5,5.0,5.0,4.0,5.0,3.0
178,4.5,4.5,4.5,4.5,5.0,5.0
179,4.0,2.0,3.0,1.0,2.0,1.0
180,4.0,2.0,3.0,1.0,2.0,1.0
181,3.5,3.0,3.0,3.5,2.5,3.0
182,3.5,3.0,3.0,3.5,3.0,3.0
183,3.5,3.0,3.0,4.0,3.0,4.0
184,3.5,3.0,3.0,3.5,3.5,3.0
185,4.0,4.0,4.0,4.0,4.0,4.0
186,3.0,3.0,3.0,4.0,4.0,3.0
187,4.0,3.0,3.0,4.0,3.0,4.0
188,3.0,4.0,3.0,4.0,4.0,3.0
189,4.0,3.0,3.0,4.0,3.0,4.0
190,4.5,4.5,4.5,4.5,4.5,4.5
191,4.0,3.0,3.0,4.0,3.0,4.0
192,4.0,3.0,3.0,4.0,3.0,4.0
193,4.5,4.0,4.0,4.0,3.5,4.5
194,4.0,3.0,3.0,4.0,3.0,4.0
195,4.2,3.8,4.0,4.3,3.5,4.5
196,4.5,4.2,4.0,4.5,4.0,4.5
197,4.5,4.0,4.5,4.0,4.0,4.5
198,4.0,3.0,3.0,4.0,3.0,4.0
199,4.0,3.0,4.0,4.0,3.0,5.0
