story_id,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score
142,4.0,3.0,3.0,4.0,4.0,4.0
143,4.0,4.0,4.0,4.0,3.0,4.0
144,4.0,3.0,3.0,4.0,3.0,4.0
145,4.5,4.5,4.5,4.5,4.0,4.5
146,4.5,4.8,4.5,4.7,4.3,4.5
147,4.0,3.0,3.0,4.0,3.0,4.0
148,4.0,3.0,4.0,4.0,4.0,4.0
149,4.0,3.0,3.0,4.0,3.0,4.0
150,4.0,3.0,4.0,3.0,3.0,4.0
151,4.0,3.0,4.0,3.0,3.0,4.0
152,4.0,3.0,4.0,3.0,3.0,4.0
153,4.0,3.0,3.0,4.0,3.0,5.0
154,4.0,3.0,4.0,3.0,4.0,5.0
155,4.0,2.0,3.0,3.0,2.0,2.0
156,4.0,3.0,3.0,4.0,4.0,5.0
157,4.0,3.0,4.0,4.0,4.0,4.0
158,3.5,4.5,4.0,4.0,3.5,3.0
159,4.0,2.0,3.0,3.0,2.0,1.0
160,4.0,3.0,3.0,4.0,3.0,4.0
161,4.0,3.0,3.0,4.0,2.0,4.0
162,4.0,3.0,3.0,4.0,3.0,4.0
163,4.5,4.0,4.5,4.5,4.0,5.0
164,4.0,3.0,3.0,4.0,3.0,4.0
165,4.0,3.0,4.0,4.0,3.0,5.0
166,4.0,3.0,4.0,4.0,4.0,5.0
167,4.5,4.0,4.0,4.5,4.0,5.0
168,4.5,4.5,4.5,4.0,4.0,5.0
169,4.0,3.0,4.0,4.0,4.0,5.0
170,5.0,5.0,5.0,5.0,5.0,5.0
171,4.0,5.0,4.0,4.0,5.0,2.0
172,4.0,3.0,4.0,3.0,5.0,2.0
173,4.0,3.0,3.0,4.0,3.0,3.0
174,4.5,5.0,4.0,4.0,5.0,4.0
175,4.0,4.0,3.0,4.0,5.0,5.0
176,5.0,5.0,5.0,5.0,5.0,5.0
177,4.0,3.0,3.0,3.0,4.0,2.0
178,4.0,3.0,4.0,4.0,5.0,2.0
179,4.0,3.0,4.0,3.0,4.0,5.0
180,4.2,4.0,4.1,4.3,3.8,4.4
181,4.0,3.0,3.0,4.0,3.0,4.0
182,4.0,3.0,3.0,4.0,4.0,4.0
183,4.5,4.0,4.0,4.5,4.0,5.0
184,4.0,3.0,3.0,4.0,3.0,4.0
185,4.0,3.0,4.0,5.0,4.0,5.0
186,4.0,2.0,3.0,4.0,2.0,4.0
187,4.0,3.0,3.0,4.0,3.0,4.0
188,4.2,4.0,4.1,4.3,4.4,4.5
189,4.0,3.0,3.0,4.0,3.0,4.0
190,4.0,4.0,3.0,4.0,3.0,4.0
191,4.0,3.0,3.0,4.0,3.0,5.0
192,4.0,4.0,4.0,4.0,4.0,4.0
193,4.0,3.0,3.0,4.0,3.0,4.0
194,4.0,3.0,3.0,4.0,4.0,4.0
195,4.0,3.0,3.0,4.0,3.0,4.0
196,4.5,4.0,4.0,4.5,4.0,5.0
197,4.0,4.0,4.0,4.0,3.0,4.0
198,4.0,3.0,3.0,4.0,3.0,4.0
199,4.0,3.0,3.0,4.0,3.0,4.0
